datetime,symbol,open,high,low,close,volume
2026-01-01 01:00:00,BINANCE:LINKUSD,12.1955813,12.6214987,12.1410095,12.5962544,40742.89999999994
2026-01-02 01:00:00,BINANCE:LINKUSD,12.5967709,13.4244705,12.5714907,13.2540503,103864.72999999994
2026-01-03 01:00:00,BINANCE:LINKUSD,13.2838081,13.3590333,12.9768948,13.2355029,50526.61000000009
2026-01-04 01:00:00,BINANCE:LINKUSD,13.2199479,13.5644845,13.210887,13.4108255,30486.430000000004
2026-01-05 01:00:00,BINANCE:LINKUSD,13.4630403,14.1126891,13.3859626,13.8980046,74397.92000000011
2026-01-06 01:00:00,BINANCE:LINKUSD,13.9237506,14.2041521,13.4816969,14.0260592,137066.31
2026-01-07 01:00:00,BINANCE:LINKUSD,14.0032287,14.0132762,13.3008362,13.4381103,56688.599999999904
2026-01-08 01:00:00,BINANCE:LINKUSD,13.4251742,13.5454121,13.026575,13.2004419,146623.19000000012
2026-01-09 01:00:00,BINANCE:LINKUSD,13.2150876,13.4317573,13.0280199,13.1150729,54857.00999999997
2026-01-10 01:00:00,BINANCE:LINKUSD,13.1279477,13.2333743,13.0552496,13.128592,25816.600000000013
2026-01-11 01:00:00,BINANCE:LINKUSD,13.1279357,13.3466497,13.0508224,13.1819737,35064.53000000005
2026-01-12 01:00:00,BINANCE:LINKUSD,13.180469,13.5029033,12.9328729,13.0693182,64269.49999999995
2026-01-13 01:00:00,BINANCE:LINKUSD,13.060629,14.1823529,13.0518186,14.0533857,123646.66999999997
2026-01-14 01:00:00,BINANCE:LINKUSD,14.0610329,14.3939992,13.8555829,14.1087638,90653.9699999999
2026-01-15 01:00:00,BINANCE:LINKUSD,14.092113,14.1927159,13.5533116,13.7890569,97244.09999999986
2026-01-16 01:00:00,BINANCE:LINKUSD,13.7859213,13.860589,13.4373353,13.7188203,54776.49000000005
2026-01-17 01:00:00,BINANCE:LINKUSD,13.7167783,13.8871729,13.628565,13.7333021,34105.48999999999
2026-01-18 01:00:00,BINANCE:LINKUSD,13.7321209,13.8737525,13.3058802,13.3279902,499247.7299999997
2026-01-19 01:00:00,BINANCE:LINKUSD,13.2614811,13.2614811,12.3841898,12.8763562,177212.1500000004
2026-01-20 01:00:00,BINANCE:LINKUSD,12.899118,12.899118,12.0282553,12.1116909,83851.07000000004
2026-01-21 01:00:00,BINANCE:LINKUSD,12.1066635,12.6542649,11.8954766,12.3900916,80183.6099999999
2026-01-22 01:00:00,BINANCE:LINKUSD,12.4017912,12.5694862,12.1131968,12.2413688,41048.209999999985
2026-01-23 01:00:00,BINANCE:LINKUSD,12.2516944,12.4760393,12.0362324,12.2119766,42322.910000000025
2026-01-24 01:00:00,BINANCE:LINKUSD,12.2110381,12.2726125,12.1255137,12.1991208,19951.239999999994
2026-01-25 01:00:00,BINANCE:LINKUSD,12.1917118,12.2033317,11.3615733,11.515539,92015.15999999993
2026-01-26 01:00:00,BINANCE:LINKUSD,11.5074575,12.1198692,11.4968917,11.9409978,54784.83000000005
2026-01-27 01:00:00,BINANCE:LINKUSD,11.9309917,12.17255,11.8265472,12.0326891,57759.35
2026-01-28 01:00:00,BINANCE:LINKUSD,12.0224607,12.0530492,11.6890753,11.7663589,40632.71
