datetime,symbol,open,high,low,close,volume,day
2024-01-01 01:00:00,BINANCE:LINKUSD,14.9417707,15.5815452,14.8264471,15.5551968,164298.2699999999,1
2024-01-02 01:00:00,BINANCE:LINKUSD,15.555943,16.0769069,15.0830315,15.1609099,458014.58000000037,2
2024-01-03 01:00:00,BINANCE:LINKUSD,15.1922245,15.5771542,12.2410673,14.1535268,542613.3599999996,3
2024-01-04 01:00:00,BINANCE:LINKUSD,14.1570931,14.8118337,13.9810376,14.5297891,222766.0600000002,4
2024-01-05 01:00:00,BINANCE:LINKUSD,14.5563398,14.6689176,13.740192,14.0995516,285414.6,5
2024-01-06 01:00:00,BINANCE:LINKUSD,14.0918505,14.1093222,13.202556,13.4414737,207547.06000000006,6
2024-01-07 01:00:00,BINANCE:LINKUSD,13.4471273,13.7473621,13.0113137,13.1431419,120617.51999999993,7
2024-01-08 01:00:00,BINANCE:LINKUSD,13.1593306,14.4176214,12.546785,14.1568665,362449.86000000057,8
2024-01-09 01:00:00,BINANCE:LINKUSD,14.1578761,14.2699158,13.3034796,13.7168166,438190.3500000001,9
2024-01-10 01:00:00,BINANCE:LINKUSD,13.7055895,15.3443594,13.5687382,15.0778589,538108.0699999998,10
2024-01-11 01:00:00,BINANCE:LINKUSD,15.0621946,15.6902686,14.6110121,15.0209071,455487.260000001,11
2024-01-12 01:00:00,BINANCE:LINKUSD,15.0121888,15.2950884,13.6907253,14.1506629,386957.07999999996,12
2024-01-13 01:00:00,BINANCE:LINKUSD,14.1630796,14.4313814,13.7810581,14.3605278,156458.79999999996,13
2024-01-14 01:00:00,BINANCE:LINKUSD,14.3492828,15.4113837,14.2667641,14.7339535,533442.2999999998,14
2024-01-15 01:00:00,BINANCE:LINKUSD,14.7560315,16.0104115,14.7476877,15.1733532,456486.2200000004,15
2024-01-16 01:00:00,BINANCE:LINKUSD,15.1903773,15.3521848,14.7345551,15.2714857,200575.04,16
2024-01-17 01:00:00,BINANCE:LINKUSD,15.2806791,16.3776671,15.2763638,15.7579523,723604.1499999998,17
2024-01-18 01:00:00,BINANCE:LINKUSD,15.7494836,15.7663033,14.2258235,14.6554358,373170.19999999995,18
2024-01-19 01:00:00,BINANCE:LINKUSD,14.6350142,16.4021622,14.4683449,16.1123499,579411.6200000002,19
2024-01-20 01:00:00,BINANCE:LINKUSD,16.1168573,16.564934,15.6371142,15.7803917,434378.32999999955,20
2024-01-21 01:00:00,BINANCE:LINKUSD,15.7716675,15.9135531,15.3828697,15.3954852,162346.8900000001,21
2024-01-22 01:00:00,BINANCE:LINKUSD,15.3912637,15.9649452,14.4914293,14.5825622,394576.47000000044,22
2024-01-23 01:00:00,BINANCE:LINKUSD,14.578189,14.8726628,13.5703818,14.2937339,395305.7200000004,23
2024-01-24 01:00:00,BINANCE:LINKUSD,14.2857614,14.4350772,13.8944138,14.2440303,187187.37000000005,24
2024-01-25 01:00:00,BINANCE:LINKUSD,14.2314539,14.2538846,13.5075448,13.7471357,156227.00000000023,25
2024-01-26 01:00:00,BINANCE:LINKUSD,13.7387706,14.3075703,13.6357128,14.1968715,203159.78,26
2024-01-27 01:00:00,BINANCE:LINKUSD,14.1864347,14.4045145,14.0936488,14.3440596,82820.05000000005,27
2024-01-28 01:00:00,BINANCE:LINKUSD,14.3459572,14.7029327,14.2051055,14.4843547,126886.90000000034,28
2024-01-29 01:00:00,BINANCE:LINKUSD,14.4682455,15.0917146,14.2640516,14.9938965,262199.60000000003,29
2024-01-30 01:00:00,BINANCE:LINKUSD,15.0026884,15.801837,14.9019369,15.4792521,307437.4600000005,30
2024-01-31 01:00:00,BINANCE:LINKUSD,15.4961358,16.0505383,15.0840065,15.4248131,419939.6300000003,31
