symbol,open,high,low,close,volume,day
BINANCE:LINKUSD,7.6745072,7.8101172,7.455238,7.682097,605566.9099999998,1
BINANCE:LINKUSD,7.6824455,7.7262351,7.4993958,7.6085661,427786.8200000003,2
BINANCE:LINKUSD,7.6084904,7.6324441,7.2191996,7.2418828,317506.5299999997,3
BINANCE:LINKUSD,7.2390362,7.4650985,7.1915403,7.4482376,368826.8600000002,4
BINANCE:LINKUSD,7.4460273,7.5950506,7.1660657,7.2770434,430951.97999999963,5
BINANCE:LINKUSD,7.2758741,7.3363334,6.963029,7.1342651,477870.42000000004,6
BINANCE:LINKUSD,7.1341298,7.1500136,6.7791775,6.8810285,440819.8200000006,7
BINANCE:LINKUSD,6.8838976,7.060411,6.7834318,7.0003337,214881.0099999998,8
BINANCE:LINKUSD,7.0015527,7.0496048,6.7995434,6.8625704,202612.8100000002,9
BINANCE:LINKUSD,6.8632675,6.9169482,6.7070203,6.860593,177734.2099999999,10
BINANCE:LINKUSD,6.861326,6.9607849,6.6672762,6.7043217,180569.09000000014,11
BINANCE:LINKUSD,6.6971514,6.7268392,6.4722595,6.7001878,260796.94999999992,12
BINANCE:LINKUSD,6.7031939,7.0442385,6.4748952,6.924166,509866.72999999986,13
BINANCE:LINKUSD,6.9193117,6.9549805,6.6936198,6.7192711,343873.0200000003,14
BINANCE:LINKUSD,6.7249057,6.72947,6.394131,6.4563216,288387.82,15
BINANCE:LINKUSD,6.455429,6.5451247,5.7967496,5.8948805,438404.1900000002,16
BINANCE:LINKUSD,5.8928097,6.0585365,5.7939032,6.0330789,329218.0600000004,17
BINANCE:LINKUSD,6.0363751,6.0605868,5.9196322,5.9500421,148887.57999999993,18
BINANCE:LINKUSD,5.9517061,6.0655723,5.676573,5.787665,328676.0,19
BINANCE:LINKUSD,5.7861368,6.1205494,5.7571602,6.0121268,387761.17,20
BINANCE:LINKUSD,6.0167119,6.0411571,5.8875772,5.989789,248103.86999999988,21
BINANCE:LINKUSD,5.986327,6.0417722,5.8581303,6.0044151,251578.64000000063,22
BINANCE:LINKUSD,6.0052719,6.04856,5.9213775,5.9398934,199928.85999999967,23
BINANCE:LINKUSD,5.9398934,5.9638663,5.8805103,5.9194885,144860.0500000001,24
BINANCE:LINKUSD,5.9172387,5.9937916,5.8903208,5.9877226,145722.41999999998,25
BINANCE:LINKUSD,5.9915298,6.0451672,5.9416172,6.0451672,176668.99000000022,26
BINANCE:LINKUSD,6.0451744,6.0609982,5.8561637,5.899195,202517.9300000002,27
BINANCE:LINKUSD,5.8974793,5.9075182,5.6266274,5.6711099,349581.8199999997,28
BINANCE:LINKUSD,5.6745652,5.719159,5.5049726,5.6000584,602578.5799999979,29
BINANCE:LINKUSD,5.5976546,5.6364462,5.4136867,5.4721265,350162.56000000046,30
BINANCE:LINKUSD,5.4711392,5.6211897,5.389662,5.5698956,249494.47999999998,31
